Supplementary Data 2A. Differential gene expression in CD8A+ T cells at pre-treatment vs 4 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
PHKB,0.678246942,-0.013561987,0.08,0.08,1
TSPAN2,0.678382925,-0.063384702,0.093,0.11,1
SNHG8,0.67852039,0.07838031,0.388,0.366,1
ARPC1A,0.678624271,-0.031739519,0.116,0.13,1
ATP5F1C,0.678816103,0.060923824,0.409,0.395,1
MMP23B,0.678921174,0.049004832,0.111,0.102,1
CRTC3,0.678943056,0.03597714,0.094,0.08,1
ATXN7,0.678952893,-0.026448721,0.111,0.12,1
ZNF322,0.679000349,-0.044077105,0.046,0.055,1
LAMTOR4,0.679180763,-0.036652798,0.528,0.552,1
ANKRD36,0.679589997,-0.041598399,0.194,0.211,1
SSH2,0.679902964,0.050234474,0.212,0.198,1
ZNF609,0.679960399,-0.030045572,0.042,0.051,1
TEX261,0.679972611,0.023837718,0.068,0.062,1
ENO1,0.680135791,-0.056936347,0.544,0.568,1
ST13,0.680189875,0.058234267,0.386,0.383,1
ARAP2,0.680685549,-0.008163248,0.309,0.301,1
TMEM127,0.681206274,-0.020368112,0.091,0.099,1
RNF214,0.681360781,-0.025948865,0.07,0.075,1
STIM1,0.681870099,-0.062857973,0.14,0.153,1
RNF13,0.681931843,-0.040033534,0.121,0.139,1
OFD1,0.682051584,-0.035596947,0.243,0.259,1
MRPL36,0.682212406,-0.071334405,0.112,0.128,1
ATR,0.682367278,-0.070705721,0.099,0.112,1
IFT20,0.682397099,-0.048700987,0.104,0.115,1
FAM120A,0.68240995,-0.055277415,0.168,0.186,1
EDF1,0.682819917,-0.038174491,0.689,0.711,1
SRPRA,0.682937818,-0.045316735,0.353,0.378,1
CCL3,0.68312186,0.027631565,0.055,0.052,1
NOSIP,0.683135379,-0.027719541,0.319,0.324,1
KMT2E,0.683535413,-0.066636493,0.51,0.533,1
UBN2,0.683641194,0.02899916,0.057,0.049,1
VAMP4,0.683662946,0.033959141,0.117,0.114,1
GIGYF2,0.683685307,-0.041869376,0.077,0.089,1
RAB21,0.683808382,-0.04207323,0.121,0.13,1
ZNF746,0.68411453,-0.049338564,0.096,0.102,1
CS,0.684119378,0.013108784,0.16,0.149,1
COPS3,0.684459267,-0.019833514,0.129,0.144,1
SETD2,0.684763945,-0.054699756,0.213,0.235,1
EIF2S3,0.684863283,-0.012122984,0.35,0.368,1
C1orf21,0.684912607,-0.082761034,0.29,0.304,1
TDP2,0.684923218,-0.045496047,0.096,0.108,1
GUK1,0.684942601,-0.056063974,0.686,0.71,1
FAM136A,0.684985908,-0.002393338,0.134,0.128,1
ANKFY1,0.685036855,0.04032958,0.068,0.062,1
LZTR1,0.685048912,-0.040000694,0.057,0.062,1
WDR54,0.685145166,-0.056491711,0.114,0.128,1
CACNA2D2,0.6852566,-0.062999466,0.075,0.091,1
HSD17B4,0.685404539,-0.038224696,0.064,0.069,1
MRPS26,0.685914751,-0.027329109,0.16,0.169,1
ARHGAP10,0.686015479,-0.011643998,0.158,0.154,1
CLCN7,0.686338355,-0.050167535,0.055,0.066,1
WNK1,0.686591203,0.000862858,0.293,0.308,1
DNM2,0.686634641,0.050108201,0.283,0.283,1
SOX13,0.686685478,0.042297121,0.067,0.06,1
DDX46,0.687196521,-0.078898811,0.365,0.378,1
PLPBP,0.687627427,-0.02888164,0.13,0.146,1
TRMO,0.687729627,-0.031520195,0.068,0.077,1
MIF4GD,0.687803293,-0.009053679,0.189,0.183,1
SLC35B1,0.68786057,-0.034771989,0.078,0.09,1
FAM214A,0.687935588,-0.018714677,0.109,0.122,1
SLC35B2,0.687950138,-0.020162969,0.116,0.125,1
FDFT1,0.688153687,0.032231571,0.305,0.311,1
COA4,0.688197822,0.022556865,0.103,0.107,1
ITPK1,0.688241391,0.043420508,0.085,0.081,1
RPAP3,0.688322704,-0.051788911,0.067,0.08,1
YEATS4,0.688790036,-0.007563072,0.085,0.091,1
NACA,0.688855415,0.057600973,0.992,0.991,1
EIF1AX,0.688882734,0.031740146,0.192,0.19,1
PARN,0.68991624,-0.058855787,0.107,0.12,1
TFDP2,0.68998323,-0.071320414,0.22,0.246,1
IMPA1,0.690106206,0.012736241,0.068,0.066,1
HPS4,0.690276574,0.018948947,0.065,0.067,1
MYO1G,0.690279883,-0.041937645,0.518,0.518,1
AKAP8,0.69035522,0.035263799,0.085,0.078,1
EBPL,0.69038553,0.002836531,0.121,0.116,1
ADGRG5,0.690507742,-0.031302856,0.117,0.134,1
TSSC4,0.690566384,0.037941832,0.179,0.166,1
CALU,0.690656293,0.007420358,0.099,0.092,1
ATP5MC1,0.690658629,-0.06052323,0.251,0.269,1
UNC13D,0.69083123,-0.023587643,0.164,0.179,1
EFCAB2,0.69119245,0.025394442,0.057,0.054,1
DDX27,0.691213161,0.014765317,0.138,0.127,1
COIL,0.691744787,-0.007576038,0.104,0.114,1
SACS,0.692001806,-0.039464812,0.055,0.063,1
UBE2G1,0.692164233,-0.051554515,0.195,0.21,1
MBD6,0.692200222,-0.05281235,0.072,0.084,1
ACSS1,0.692990725,-0.051220092,0.122,0.131,1
ITPR3,0.693115377,-0.045361411,0.078,0.089,1
ANAPC5,0.693286383,-0.040616765,0.379,0.398,1
RWDD1,0.693539312,-0.010368599,0.419,0.409,1
SDHAF3,0.693676104,-0.015940166,0.086,0.097,1
BTN3A1,0.693863137,-0.071219743,0.235,0.246,1
MFSD14A,0.693870264,-0.032807272,0.116,0.132,1
COG3,0.693908574,0.057578654,0.22,0.205,1
MAPRE1,0.694006371,-0.056594061,0.184,0.201,1
SINHCAF,0.694307669,-0.0264593,0.072,0.076,1
CHMP4B,0.69453572,0.048038588,0.248,0.246,1
MAP2K3,0.694781841,-0.074537711,0.199,0.218,1
NOP16,0.695009139,0.038366358,0.07,0.068,1
ESCO1,0.695055343,-0.051785023,0.132,0.14,1
POLR2F,0.695131205,0.010163115,0.239,0.23,1
GTF3C3,0.695638902,-0.03684339,0.044,0.054,1
RAP1GAP2,0.695789615,0.02929248,0.158,0.151,1
GPR27,0.695934463,-0.05270141,0.042,0.053,1
GMCL1,0.695976237,-0.052008556,0.114,0.122,1
NUTM2B-AS1,0.695976421,-0.041245452,0.186,0.189,1
UMAD1,0.69611137,0.035873653,0.103,0.091,1
TRIM59,0.696242841,-0.043736834,0.101,0.106,1
HSDL2,0.696585316,0.013330567,0.077,0.069,1
MARCH5,0.696764502,-0.046291798,0.086,0.1,1
C4orf48,0.696906944,0.091374523,0.225,0.218,1
WARS,0.696943894,-0.027213926,0.075,0.086,1
ZMYM4,0.697014386,0.007383963,0.091,0.083,1
MFNG,0.697114392,0.02500961,0.311,0.292,1
YDJC,0.697530159,0.007829419,0.171,0.165,1
TM9SF2,0.697668994,-0.007991254,0.238,0.256,1
GCH1,0.698020111,0.019999569,0.109,0.107,1
FLAD1,0.698326194,0.024827055,0.099,0.093,1
ACTR10,0.698424898,0.071748283,0.164,0.151,1
TMPO,0.698576297,0.029273555,0.235,0.222,1
EIF3J-DT,0.698910592,0.010993426,0.059,0.061,1
BCAS3,0.698936042,0.03224521,0.054,0.049,1
EDC4,0.699103232,-0.002636724,0.068,0.077,1
BPTF,0.699483414,0.025754602,0.456,0.466,1
CAMK2G,0.699533822,-0.014353216,0.114,0.122,1
CCDC22,0.699561051,-0.028334367,0.054,0.064,1
KLRB1,0.699664925,0.016030429,0.293,0.297,1
CTDP1,0.699694433,-0.037300556,0.073,0.084,1
KLRC2,0.699815585,-0.041887552,0.05,0.062,1
RNMT,0.699828857,0.004754002,0.305,0.295,1
MXRA7,0.700141645,0.024727075,0.241,0.241,1
THAP6,0.700160447,0.070135375,0.072,0.066,1
ECI1,0.700460838,-0.0563561,0.104,0.113,1
CDK5RAP1,0.700848749,-0.054245467,0.07,0.079,1
NUBP1,0.701376377,-0.01470985,0.049,0.058,1
GABARAPL2,0.70144906,-0.040994535,0.334,0.354,1
EGLN2,0.701450529,-0.008238417,0.173,0.189,1
CENPC,0.701469177,-0.024691967,0.248,0.252,1
CD84,0.701698275,-0.031410626,0.09,0.1,1
ZNF236,0.701736193,-0.023460612,0.052,0.059,1
GFPT1,0.701961504,-0.023237801,0.068,0.077,1
HIBADH,0.702056516,-0.021422766,0.075,0.085,1
PKN2,0.702164882,0.022725989,0.191,0.178,1
PRKRA,0.702245336,-0.048386124,0.083,0.094,1
NDRG3,0.702247343,0.051803879,0.106,0.093,1
PEX26,0.702284444,0.051686503,0.083,0.081,1
HSPB1,0.702294353,0.055893411,0.295,0.275,1
BCL2L12,0.702515352,0.019419427,0.05,0.043,1
PPIH,0.702559917,0.027793978,0.192,0.188,1
SPOP,0.703034099,0.015838394,0.15,0.142,1
DAP,0.703169258,0.064973886,0.134,0.122,1
DCLRE1C,0.703612557,-0.027003494,0.059,0.068,1
METTL9,0.70371587,-0.029101851,0.264,0.284,1
FXR1,0.703844302,0.044788642,0.231,0.225,1
UBE3A,0.703934529,-0.00664211,0.311,0.317,1
SLC35A4,0.704009209,0.057060296,0.125,0.114,1
DNAJB14,0.704163273,-0.010539349,0.221,0.232,1
MEGF9,0.704341727,0.023339045,0.127,0.119,1
AL135925.1,0.704402303,0.030626896,0.046,0.052,1
SCNM1,0.704537696,-0.039473406,0.169,0.188,1
GALNT3,0.70459814,-0.01282559,0.067,0.067,1
CALHM6,0.704630858,-0.031125218,0.049,0.055,1
ICE1,0.704810325,0.04416888,0.187,0.172,1
STMP1,0.705159716,-0.02461889,0.28,0.282,1
ZCCHC8,0.705257577,-0.03546458,0.086,0.097,1
ADI1,0.705372586,-0.049979606,0.086,0.096,1
FBXL12,0.705554512,-0.040820247,0.062,0.066,1
PMPCA,0.705645015,0.039273487,0.101,0.098,1
PRPF6,0.705825548,-0.017219835,0.192,0.201,1
LRPAP1,0.705903744,-0.060549407,0.239,0.255,1
TMEM104,0.705940897,-0.035428097,0.047,0.057,1
PSMD13,0.706126256,-0.051165843,0.243,0.258,1
STAT5B,0.706142068,-0.050117099,0.161,0.175,1
ZBTB7A,0.706297988,-0.003369842,0.396,0.408,1
P2RY10,0.70638683,-0.036767993,0.064,0.068,1
RAB1A,0.706582696,-0.031526649,0.129,0.145,1
ZNF836,0.706584828,0.004958925,0.065,0.061,1
RIN3,0.706662136,0.00820287,0.121,0.12,1
SLC1A5,0.706870769,0.019334275,0.054,0.048,1
CPTP,0.706982604,-0.01757616,0.068,0.068,1
PSMB3,0.706982664,-0.061174565,0.365,0.391,1
SNTA1,0.707079997,0.029312206,0.052,0.043,1
ZNF512,0.707708817,0.001466343,0.057,0.061,1
CCDC58,0.708279296,-0.034243882,0.049,0.055,1
USO1,0.708364026,0.012974869,0.127,0.123,1
C12orf49,0.708740386,0.040418844,0.085,0.078,1
DTWD1,0.709095586,-0.014705929,0.057,0.067,1
SRSF11,0.709127115,-0.079661696,0.536,0.559,1
INTS6,0.709148622,-0.060391421,0.2,0.208,1
HAX1,0.709291656,0.003017689,0.236,0.225,1
TDG,0.709351554,-0.019446603,0.096,0.107,1
TIMM9,0.709402854,0.039443814,0.093,0.087,1
SMU1,0.709532173,-0.012841046,0.191,0.197,1
STK4,0.710052039,-0.038318153,0.611,0.633,1
PPP2CB,0.710092979,-0.019394978,0.059,0.055,1
ZNF213-AS1,0.710304362,-0.046565746,0.05,0.061,1
MAP3K2,0.710697151,0.02749515,0.207,0.198,1
RBX1,0.710918308,-0.010307401,0.306,0.31,1
DENND11,0.711016535,-0.026507054,0.085,0.097,1
NSD3,0.711077792,0.046789864,0.432,0.412,1
ARGLU1,0.711220139,-0.053297177,0.629,0.655,1
AKIRIN1,0.711249772,0.053640196,0.226,0.212,1
FGL2,0.711769768,-0.046747676,0.044,0.056,1
UBE4B,0.712213216,-0.035115895,0.072,0.084,1
SH2B3,0.712381318,-0.006043753,0.055,0.052,1
TET2,0.712697019,-0.037875099,0.052,0.063,1
IFIT5,0.712819653,-0.02959047,0.049,0.053,1
ABHD13,0.712923233,0.034037662,0.088,0.078,1
SELENOH,0.713244348,-0.029787026,0.404,0.42,1
PCMT1,0.713251434,-0.040280051,0.249,0.26,1
PHTF2,0.713406738,-0.048262436,0.088,0.1,1
GNPTG,0.713878573,-0.047280368,0.215,0.225,1
ATP2A2,0.713983017,0.055799373,0.103,0.095,1
TRIM41,0.714176437,0.004271527,0.077,0.081,1
THADA,0.714198585,0.003321095,0.06,0.057,1
TRAF5,0.714206744,-0.00346324,0.101,0.101,1
DAXX,0.714608051,-0.009996946,0.223,0.242,1
CPT1A,0.714872788,-0.0570105,0.16,0.179,1
ST3GAL1,0.715165575,-0.008628267,0.205,0.214,1
OXA1L,0.71530997,0.017059308,0.256,0.263,1
ARRDC3,0.715374092,-0.012231095,0.116,0.121,1
SMIM14,0.715909544,-0.052802295,0.096,0.107,1
TTC28-AS1,0.715981285,-0.008563873,0.067,0.069,1
ZNF426,0.716001742,0.001657349,0.044,0.05,1
GAR1,0.716155882,-0.038868911,0.088,0.09,1
TRAPPC5,0.716296012,-0.014416193,0.3,0.313,1
MAP3K5,0.716475734,0.048632354,0.145,0.132,1
PSMD14,0.716520879,-0.050274249,0.121,0.134,1
PARG,0.716560813,-0.025411393,0.059,0.062,1
FCHO1,0.716910609,-0.046668722,0.059,0.062,1
CWC22,0.717254138,0.018208756,0.106,0.095,1
AFF1,0.717294875,-0.022708363,0.122,0.123,1
TAOK3,0.717630123,-0.047204648,0.285,0.306,1
PARP1,0.717649526,-0.059523709,0.241,0.256,1
PIK3R5,0.717889641,0.04936269,0.225,0.225,1
CCDC186,0.717896225,-0.013690958,0.153,0.166,1
ATP5MF,0.718093536,-0.041792537,0.435,0.451,1
MDN1,0.718132312,0.012272756,0.081,0.074,1
QDPR,0.718438272,-0.031610763,0.078,0.083,1
COX11,0.718717382,-0.010826054,0.104,0.113,1
FOXN2,0.718767454,0.056433015,0.178,0.169,1
SLC5A3,0.718932528,0.00524966,0.059,0.055,1
SUZ12,0.719020566,0.029490236,0.236,0.236,1
TRIM52-AS1,0.719131613,-0.040439054,0.083,0.094,1
FKBP15,0.719147121,-0.022810651,0.062,0.073,1
SLC17A5,0.719493897,-0.035160158,0.046,0.055,1
COG2,0.719625847,-0.048337693,0.081,0.092,1
RGS9,0.719632278,-0.044195843,0.09,0.101,1
ADGRE5,0.719927233,0.037163676,0.445,0.438,1
RIT1,0.71993131,-0.030858231,0.05,0.058,1
LMBRD1,0.720243659,-0.043607037,0.16,0.175,1
NANS,0.720412699,0.026033029,0.059,0.058,1
TIA1,0.720953853,-0.052908494,0.134,0.15,1
SEL1L,0.721080247,-0.036412269,0.111,0.124,1
FBRSL1,0.721097185,0.018831116,0.096,0.088,1
SCYL1,0.721346045,-0.057379517,0.098,0.111,1
KYAT3,0.721391222,-0.02467923,0.072,0.082,1
TMC6,0.721444263,-0.030466419,0.375,0.393,1
SMIM19,0.721548726,-0.038490559,0.132,0.142,1
ZFP14,0.722053647,0.028131406,0.059,0.06,1
FARSA,0.722117068,0.010574453,0.091,0.095,1
ARL16,0.722235041,-0.059022196,0.178,0.191,1
HTATIP2,0.722336794,-0.044722687,0.158,0.173,1
ZNF568,0.722815859,-0.039886626,0.046,0.055,1
SHPRH,0.722948125,-0.059189323,0.096,0.11,1
PDZD8,0.723104384,-0.005932345,0.111,0.109,1
COMT,0.72350138,0.038912223,0.179,0.166,1
MRPL49,0.723546288,0.027303357,0.088,0.083,1
RAVER1,0.723605059,0.015139519,0.096,0.087,1
FIS1,0.723790589,0.035550676,0.448,0.429,1
TUFM,0.723848212,0.036443101,0.474,0.476,1
RNF168,0.723851951,-0.018207946,0.138,0.153,1
TMUB2,0.723899602,-0.018483388,0.117,0.132,1
NFU1,0.72408822,-0.005730411,0.104,0.115,1
TSC22D2,0.724210482,0.043347721,0.086,0.089,1
SELENOO,0.724353489,-0.032966466,0.098,0.111,1
MIF,0.724518537,0.002980778,0.78,0.793,1
TRAPPC2,0.724563253,-0.029238532,0.09,0.089,1
TMEM179B,0.724632171,-0.03921548,0.213,0.233,1
SERPINB1,0.724655386,0.045442854,0.379,0.377,1
MAP4,0.724895292,-0.069831135,0.199,0.222,1
WASHC5,0.725072155,-0.043757169,0.072,0.082,1
PCID2,0.725485201,0.011453534,0.155,0.163,1
TOPORS,0.72560269,0.043760976,0.116,0.113,1
METTL21A,0.72560919,0.020091857,0.055,0.049,1
PARP8,0.72571994,0.029971327,0.397,0.383,1
DPP9,0.725815168,0.002359304,0.094,0.105,1
STRN,0.725946055,-0.03197685,0.13,0.146,1
TMEM101,0.725949034,0.032860911,0.085,0.075,1
TMX3,0.726062982,-0.019564851,0.094,0.107,1
CES2,0.726250534,-0.007224857,0.055,0.061,1
TOE1,0.726320452,0.029130969,0.057,0.049,1
MPHOSPH9,0.72685007,-0.011506841,0.065,0.073,1
SNRPD1,0.72687045,0.014372345,0.257,0.253,1
GALC,0.726877878,-0.036749373,0.073,0.077,1
NUDT18,0.726953032,-0.034651214,0.054,0.062,1
BMT2,0.727020494,0.044526679,0.085,0.081,1
PGS1,0.727181504,-0.041007593,0.073,0.083,1
RNF144A,0.727186966,0.023044384,0.067,0.064,1
MLLT6,0.727838716,0.020914268,0.279,0.278,1
PTPN2,0.728132906,-0.013836676,0.218,0.213,1
BAX,0.728301172,-0.028872065,0.467,0.484,1
ELOF1,0.72831009,0.029723774,0.151,0.14,1
C11orf58,0.728414375,-0.026024396,0.445,0.469,1
COMMD2,0.72857129,0.029326893,0.194,0.192,1
METTL4,0.728799333,0.000256999,0.052,0.058,1
PLD3,0.7288596,0.034368886,0.217,0.213,1
ATOX1,0.728906893,-0.026102464,0.148,0.149,1
MAN1A1,0.729045785,-0.038788429,0.112,0.129,1
COPS7B,0.729259503,-0.032721831,0.08,0.091,1
IGFLR1,0.729347762,-0.018860351,0.202,0.218,1
TXLNA,0.729353643,0.044305155,0.077,0.069,1
MED30,0.729357806,0.079625279,0.21,0.199,1
IMPAD1,0.729536405,-0.017058421,0.085,0.094,1
MTSS1,0.729763482,-0.032015554,0.192,0.21,1
TRIM11,0.72976432,-0.019488183,0.077,0.088,1
YY1,0.729823281,0.059187091,0.35,0.344,1
EIF4H,0.729838772,-0.016616549,0.363,0.385,1
ZNF493,0.729866034,-0.055438294,0.086,0.097,1
PTRH1,0.729978255,-0.048078285,0.116,0.128,1
ASB3,0.73008583,0.018707132,0.09,0.085,1
RAP1A,0.730096066,-0.054806254,0.34,0.362,1
METAP2,0.730390334,-0.056077988,0.142,0.152,1
TBCCD1,0.730662656,0.045372543,0.067,0.062,1
RIPK2,0.730922769,0.010146422,0.068,0.064,1
TBC1D7,0.730991862,-0.042986707,0.068,0.081,1
TIGAR,0.731397171,0.041974554,0.055,0.049,1
KANSL3,0.731588865,0.007139901,0.059,0.064,1
PDGFD,0.731645344,0.017910857,0.07,0.068,1
SNAPC2,0.731651721,-0.032045223,0.06,0.068,1
SIPA1L1,0.731776706,0.005262207,0.055,0.055,1
NEDD8,0.731877893,0.029318789,0.493,0.474,1
TMEM161B-AS1,0.732239891,-0.035379675,0.06,0.07,1
ZBTB7B,0.73245534,0.042683501,0.054,0.051,1
GTF2H3,0.732644126,0.026296236,0.08,0.072,1
RUVBL2,0.733113607,-0.032429465,0.099,0.107,1
PAK1IP1,0.733406128,-0.02559619,0.044,0.052,1
SSBP4,0.733537551,0.014327556,0.594,0.59,1
HRAS,0.733549245,0.010748235,0.104,0.097,1
XBP1,0.733844167,-0.035421936,0.422,0.431,1
ARID4A,0.73412113,-0.054241677,0.134,0.146,1
ERG28,0.734122239,0.02058819,0.129,0.138,1
ZNF180,0.734141634,0.027334032,0.052,0.045,1
TINF2,0.734169113,0.037242857,0.202,0.191,1
MRPS34,0.73435069,-0.031712981,0.306,0.327,1
PELP1,0.734558706,-0.01700485,0.088,0.101,1
MAP11,0.734650355,-0.007016346,0.075,0.081,1
THAP3,0.734737675,-0.012131793,0.047,0.054,1
ARRB1,0.734826073,-0.053654545,0.077,0.09,1
PLAA,0.734826753,-0.058137368,0.106,0.119,1
NOTCH2,0.735001819,-0.032445385,0.059,0.071,1
PHACTR4,0.735040879,0.040783177,0.107,0.099,1
RPIA,0.735432465,0.047372311,0.171,0.159,1
LINC01003,0.735469021,-0.042319487,0.057,0.063,1
PRR14L,0.735679045,0.002570084,0.098,0.095,1
NMRAL1,0.735974998,0.055105682,0.186,0.18,1
CSPP1,0.736641339,-0.014294173,0.047,0.055,1
EPG5,0.736831895,0.003492836,0.055,0.054,1
ARHGEF18,0.736852582,-0.011026063,0.054,0.053,1
PAPOLG,0.736923278,0.049442912,0.072,0.063,1
FBXL4,0.736981727,-0.032969123,0.05,0.053,1
NSL1,0.737154674,-0.0235295,0.137,0.146,1
HIPK3,0.739805023,0.01707573,0.13,0.125,1
MRPL9,0.739882443,-0.013793653,0.207,0.198,1
GLO1,0.739904879,0.026517433,0.168,0.158,1
SENP7,0.740010829,-0.037607098,0.077,0.088,1
ANKRD13C,0.740332632,-0.038046291,0.091,0.097,1
PAFAH2,0.740883422,0.030206499,0.077,0.074,1
GLG1,0.741226571,-0.02117142,0.339,0.359,1
CASC4,0.741378619,0.044637471,0.124,0.121,1
PRRC2A,0.741437042,0.025054903,0.213,0.21,1
RPL31,0.741626819,0.014582494,0.914,0.921,1
VASP,0.741866673,-0.041023767,0.282,0.301,1
GPN1,0.742423728,-0.048071866,0.083,0.098,1
MFSD6,0.742855472,-0.039316293,0.055,0.065,1
DNTTIP2,0.74305125,-0.017553255,0.252,0.27,1
MAP3K10,0.743131428,0.031201851,0.064,0.055,1
DYRK2,0.743216393,0.033368118,0.168,0.167,1
PLEKHF2,0.743497759,0.023525613,0.116,0.108,1
ATAD2,0.743565779,0.024878496,0.059,0.062,1
DCPS,0.743617067,0.023921865,0.127,0.127,1
GAK,0.743794837,0.0308048,0.156,0.146,1
MRPS27,0.74401668,-0.010378788,0.083,0.083,1
ZNF692,0.744055069,-0.009795313,0.077,0.086,1
SLC39A8,0.744329216,-0.037962051,0.049,0.055,1
C18orf25,0.744587641,0.035465886,0.086,0.078,1
RFC1,0.744594957,-0.063493483,0.205,0.217,1
RP9,0.744730989,0.088227572,0.121,0.123,1
NAP1L1,0.744798351,-0.02849014,0.388,0.387,1
PIK3AP1,0.744828019,0.004273167,0.049,0.052,1
RAB4A,0.744876553,-0.036393333,0.208,0.226,1
PTP4A2,0.744980801,-0.053219113,0.774,0.797,1
CSNK1G2,0.745073907,0.005769415,0.388,0.374,1
CA5B,0.745207388,0.058326485,0.191,0.18,1
CTSD,0.745779342,0.022672375,0.534,0.526,1
ZNF12,0.74611874,-0.032026841,0.09,0.1,1
MAN1B1,0.746276658,0.027391926,0.104,0.101,1
CCDC69,0.7463099,-0.015532712,0.241,0.238,1
BIN1,0.746525017,0.039671203,0.537,0.527,1
RRP15,0.747008417,0.037258244,0.054,0.049,1
PISD,0.747220829,-0.032452139,0.049,0.053,1
PDRG1,0.747862106,0.025300131,0.067,0.062,1
SPECC1L,0.74787082,-0.017080895,0.068,0.08,1
RPUSD2,0.748095679,-0.030035254,0.067,0.071,1
REC8,0.748155407,0.015568152,0.052,0.046,1
TLNRD1,0.7484582,0.052695408,0.083,0.078,1
GUSB,0.748507388,-0.033204962,0.151,0.168,1
BST2,0.74856833,-0.015356363,0.375,0.394,1
ETFA,0.748628191,-0.011770788,0.168,0.18,1
GRAP2,0.748796247,-0.016370646,0.244,0.244,1
TMCO4,0.748912339,-0.020097236,0.054,0.056,1
ATP5IF1,0.74916018,0.015692679,0.596,0.584,1
ST7L,0.749576612,0.043052162,0.05,0.043,1
PPP2R2B,0.749707022,-0.021879388,0.2,0.219,1
FBXO34,0.749719809,-0.007683599,0.072,0.072,1
PI4KB,0.749868517,0.033899864,0.127,0.122,1
HIC2,0.749982663,0.037574264,0.05,0.043,1
MTA1,0.750057472,0.04772159,0.106,0.102,1
MORF4L1,0.750169685,-0.051352898,0.539,0.566,1
STAG2,0.750239781,-0.063403543,0.187,0.205,1
RALGAPB,0.7503889,-0.017991784,0.068,0.068,1
BCAS4,0.750734225,-0.000571385,0.064,0.067,1
NT5C3A,0.750748437,-0.013229995,0.164,0.172,1
DPH7,0.750846856,-0.011566591,0.106,0.114,1
NPM1,0.751110336,0.0399354,0.865,0.853,1
MRPL52,0.751236209,-0.016361121,0.225,0.243,1
ZDHHC2,0.751261311,0.012245212,0.081,0.084,1
PBDC1,0.751438337,0.048983236,0.147,0.141,1
ZNF318,0.751531281,-0.017913087,0.068,0.067,1
TNFSF12,0.751891587,-0.02169314,0.314,0.323,1
SYTL2,0.752027304,-0.019307726,0.176,0.184,1
OGFOD3,0.752072117,-0.032032887,0.07,0.08,1
FBXO31,0.752324719,0.012864284,0.083,0.086,1
ATG10,0.752339594,0.050340637,0.075,0.067,1
KDELR1,0.752485665,0.045762306,0.306,0.304,1
HACD3,0.753402016,-0.044383702,0.098,0.111,1
BAZ1B,0.753455581,0.019808186,0.22,0.224,1
GNL1,0.753538773,-0.032588012,0.124,0.136,1
PIKFYVE,0.753771686,-0.052563109,0.083,0.093,1
PARVG,0.75415908,-0.029805681,0.197,0.211,1
CCDC97,0.75427379,-0.045863642,0.064,0.075,1
NUP42,0.754851385,-0.047968031,0.107,0.121,1
UBIAD1,0.754904954,0.027790649,0.065,0.057,1
CDKN2D,0.755056034,-0.048700476,0.381,0.396,1
ARID4B,0.755168354,-0.065117315,0.407,0.426,1
UBAP1,0.755431101,-0.034693952,0.112,0.125,1
BCKDHA,0.755479585,-0.04371657,0.14,0.154,1
CAPN15,0.755537276,-0.047238655,0.122,0.135,1
ZBP1,0.755657108,-0.065541755,0.178,0.197,1
CYB5R4,0.755805005,0.010480901,0.107,0.106,1
HCFC1R1,0.755883324,-0.041494509,0.14,0.153,1
CEP135,0.756325743,-0.003788342,0.062,0.071,1
KLHL28,0.756438115,0.000988603,0.16,0.157,1
DCAF12,0.75644539,-0.008909869,0.055,0.062,1
MOB1A,0.756685858,-0.067301227,0.363,0.38,1
PRKX,0.756702518,0.024238557,0.158,0.16,1
CHPF2,0.756797401,-0.004161366,0.059,0.061,1
BTBD7,0.756856693,0.028024282,0.086,0.078,1
SAFB2,0.756992981,-0.014742119,0.187,0.182,1
YWHAE,0.757145028,-0.035230073,0.145,0.16,1
ZNF143,0.757153851,0.035802017,0.085,0.075,1
AC079922.2,0.757351584,-0.007192548,0.05,0.049,1
CZIB,0.757519749,-0.040496921,0.164,0.172,1
AGA,0.757586099,-0.026564201,0.109,0.11,1
ZNF574,0.757619632,0.023092812,0.067,0.059,1
UFC1,0.757650022,-0.022292581,0.474,0.492,1
NDUFB7,0.75772092,-0.009556043,0.515,0.505,1
MGA,0.75775258,0.028860327,0.096,0.086,1
RPAP2,0.757791685,0.039798989,0.132,0.121,1
RBM4,0.758351114,-0.050433738,0.217,0.233,1
RXYLT1,0.758351648,-0.022550726,0.046,0.05,1
PCMTD1,0.75859168,-0.023828859,0.191,0.205,1
SH3BP2,0.758931925,0.030132058,0.147,0.153,1
TGS1,0.75927372,0.055492957,0.155,0.142,1
CD151,0.75937582,-0.037959287,0.09,0.101,1
E4F1,0.759908982,-0.022796997,0.08,0.084,1
NDUFB9,0.759983897,0.003757626,0.528,0.542,1
GARS-DT,0.760039192,-0.010873908,0.065,0.075,1
YIF1A,0.760246029,0.046650033,0.148,0.137,1
HSD17B8,0.76026773,-0.016839648,0.093,0.101,1
DPYD,0.760404003,-0.048874785,0.158,0.172,1
ZFYVE27,0.760521716,0.03057435,0.101,0.091,1
CNIH4,0.76071032,-0.020493103,0.135,0.135,1
CXXC1,0.761325787,0.019508598,0.147,0.146,1
PPA1,0.761485243,0.060383019,0.191,0.17,1
C1orf174,0.76193046,-0.013672137,0.147,0.165,1
