Supplementary Data 2D. Differential gene expression in CD8A+ T cells at 12  vs 24 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
TPMT,9.20254661374243e-10,-0.066677522,0.031,0.071,1.54611985657487e-05
LAMTOR3,9.22388669317987e-10,-0.171175723,0.047,0.119,1.54970520332115e-05
ITPR3,9.26162328105347e-10,-0.008281571,0.053,0.082,1.55604532744979e-05
TOR3A,9.3113052883889e-10,-0.100842643,0.058,0.11,1.56439240150222e-05
IL17RA,9.39917054445443e-10,-0.033561521,0.066,0.104,1.57915464317379e-05
BEST1,9.55512831754737e-10,-0.082892391,0.031,0.071,1.60535710863113e-05
CPSF2,9.55578723924285e-10,-0.017909464,0.046,0.074,1.60546781406519e-05
TMEM126A,9.67063292009521e-10,-0.069577507,0.063,0.11,1.6247630369052e-05
COIL,9.81772535234119e-10,0.044528484,0.088,0.111,1.64947603644684e-05
C1orf131,9.84538587194243e-10,-0.034452517,0.064,0.105,1.65412328034505e-05
ZNF195,9.91291807845529e-10,-0.075104254,0.05,0.096,1.66546936636127e-05
OSBPL3,9.9316486658376e-10,0.03024815,0.058,0.074,1.66861629234738e-05
KDM6B,9.97011929415739e-10,-0.061145192,0.035,0.068,1.67507974261138e-05
MPHOSPH6,1.01941830589833e-09,0.007581858,0.05,0.076,1.71272469573979e-05
ACADSB,1.0246855509464e-09,0.047133596,0.051,0.064,1.72157419414505e-05
ZBTB40,1.04697148733963e-09,-0.04258201,0.034,0.064,1.75901679587932e-05
HIP1R,1.05195801240479e-09,-0.079361223,0.031,0.07,1.76739465664129e-05
CDCA4,1.05941743511655e-09,-0.060208402,0.031,0.068,1.77992723273931e-05
WDR77,1.0605172229647e-09,-0.073045512,0.044,0.084,1.78177498630299e-05
NFYB,1.0670194124031e-09,-0.088206742,0.034,0.077,1.79269931477844e-05
BAG3,1.07072321519606e-09,0.044131899,0.041,0.05,1.79892207385089e-05
MRPL42,1.07248964268158e-09,-0.010968501,0.052,0.081,1.80188984866932e-05
TMEM41A,1.07520264585554e-09,-0.015918482,0.056,0.091,1.80644796530189e-05
MAP2K5,1.08856439037687e-09,-0.060462905,0.045,0.085,1.82889703227217e-05
DEF8,1.09026892665563e-09,-0.019766316,0.047,0.076,1.83176082367412e-05
NAPG,1.09599507289001e-09,-0.044107726,0.048,0.084,1.84138132196251e-05
C18orf21,1.10234200442452e-09,-0.003266684,0.038,0.062,1.85204480163363e-05
NUDT9,1.10666952479007e-09,-0.05247933,0.028,0.057,1.8593154685998e-05
SEPHS1,1.11384230043726e-09,-0.092346591,0.018,0.056,1.87136644896464e-05
ABCC1,1.12087058426869e-09,-0.052245951,0.039,0.074,1.88317466862983e-05
SSH1,1.12427504813943e-09,0.002458485,0.045,0.069,1.88889450837906e-05
PPIF,1.13576925402562e-09,-0.112333061,0.03,0.079,1.90820592368845e-05
PLP2,1.13582152462385e-09,0.07841339,0.134,0.159,1.90829374352053e-05
PTPN12,1.14022029514604e-09,-0.026138689,0.084,0.138,1.91568411787486e-05
SKP2,1.14858611040957e-09,-0.070875755,0.019,0.051,1.92973952409911e-05
FAM193B,1.15953250219579e-09,-0.151924599,0.033,0.09,1.94813055693914e-05
ACAP3,1.15954349106737e-09,-0.069020572,0.025,0.064,1.94814901934228e-05
MARK4,1.1722635424777e-09,-0.17299949,0.036,0.103,1.96951997771679e-05
LILRB1,1.1843997949568e-09,-0.106893503,0.104,0.178,1.98991009550692e-05
BCAS4,1.18840127643388e-09,0.000425059,0.04,0.065,1.99663298453656e-05
NCAPD2,1.19828315729128e-09,-0.051394063,0.045,0.081,2.01323553256507e-05
MTOR,1.22131791771702e-09,-0.035224562,0.04,0.075,2.05193623355637e-05
SEMA4C,1.22879233739072e-09,-0.08152709,0.02,0.057,2.06449400605015e-05
CLUH,1.23303726026389e-09,-0.090016098,0.047,0.093,2.07162590096935e-05
MIAT,1.24169980617442e-09,-0.012997223,0.099,0.147,2.08617984435364e-05
NAA35,1.24337927744565e-09,-0.081527226,0.03,0.069,2.08900152403644e-05
STAG1,1.24812862405626e-09,0.088803358,0.094,0.106,2.09698090127692e-05
ATP1A3,1.25311073177832e-09,-0.020550778,0.031,0.059,2.10535134046076e-05
TTC16,1.25374024540451e-09,-0.108335463,0.115,0.193,2.10640898630411e-05
AKAP10,1.26548817646861e-09,-0.011668834,0.048,0.078,2.12614668528491e-05
SNRNP48,1.26612073042752e-09,-0.087695642,0.046,0.094,2.12720943919127e-05
DNAJC5,1.26703752049467e-09,-0.018954569,0.049,0.082,2.12874973818309e-05
SLC9A3R1,1.26717410960642e-09,-0.279435665,0.616,0.8,2.12897922154974e-05
DDX49,1.27957911705601e-09,-0.051499201,0.047,0.086,2.1498208745658e-05
PSMG1,1.30971015158335e-09,-0.07774772,0.023,0.058,2.20044402567519e-05
RBM23,1.32405754361854e-09,-0.020497979,0.069,0.109,2.2245490790335e-05
MRPL39,1.33441201370203e-09,-0.107413818,0.029,0.073,2.24194562422078e-05
MKNK1,1.34050273323758e-09,-0.045982782,0.045,0.079,2.25217864211246e-05
SPTLC2,1.34404851902547e-09,-0.065715073,0.045,0.088,2.25813591681469e-05
RABGAP1,1.34573597366677e-09,-0.031508596,0.04,0.075,2.26097100935754e-05
CDK11B,1.35139014360017e-09,-0.060713808,0.073,0.124,2.27047058026265e-05
NCLN,1.35471039894235e-09,-0.010366428,0.06,0.091,2.27604894126304e-05
ZMPSTE24,1.37265215056486e-09,-0.03440221,0.053,0.09,2.30619287816402e-05
PEX19,1.37488655740738e-09,0.005018072,0.049,0.073,2.30994690510014e-05
MRTO4,1.37785714935598e-09,-0.007534817,0.029,0.05,2.31493779663299e-05
FLAD1,1.3812962476088e-09,-0.020108149,0.064,0.103,2.32071582560754e-05
TXLNG,1.38226199680393e-09,0.08499848,0.055,0.063,2.32233838083028e-05
HSD17B4,1.39644546254002e-09,-0.080410954,0.031,0.071,2.34616802161348e-05
C8orf76,1.39761657716024e-09,0.048385976,0.055,0.075,2.34813561128692e-05
ZCCHC2,1.39798638794708e-09,-0.15412717,0.043,0.104,2.34875693038988e-05
FAM168B,1.41811746821691e-09,-0.044983501,0.052,0.092,2.38257915835123e-05
ISOC2,1.42842509578845e-09,0.036971276,0.042,0.054,2.39989700343418e-05
LINC02446,1.43607411447057e-09,-0.38959298,0.092,0.188,2.41274811972201e-05
IKBIP,1.46847852758699e-09,-0.041333081,0.042,0.074,2.4671907741989e-05
STAT2,1.47452447120219e-09,-0.00156169,0.061,0.09,2.4773485640668e-05
MDN1,1.47990609352897e-09,-0.057175619,0.05,0.085,2.48639022773802e-05
SHC1,1.48124941825952e-09,-0.083846544,0.063,0.118,2.48864714761783e-05
RP9,1.48149746944454e-09,-0.098672201,0.071,0.131,2.48906389841378e-05
CRKL,1.51562541113962e-09,-0.01180672,0.079,0.116,2.54640225325568e-05
TMEM120B,1.51712559867985e-09,0.078696571,0.079,0.088,2.54892271834202e-05
GADD45A,1.54127940513785e-09,-0.07427219,0.054,0.096,2.58950352857209e-05
ESS2,1.55756594980379e-09,-0.040638795,0.026,0.055,2.61686655226535e-05
TRIM59,1.56279949489094e-09,-0.164956679,0.048,0.115,2.62565943136627e-05
IL10RB,1.56840036960351e-09,-0.042012035,0.045,0.085,2.63506946097085e-05
PSMB5,1.57144824969533e-09,-0.003689704,0.043,0.068,2.64019020431313e-05
HIST1H2AC,1.575365152494e-09,0.137364506,0.071,0.069,2.64677099270517e-05
MRPL12,1.58728585352312e-09,0.041730709,0.065,0.085,2.66679896250419e-05
HDHD3,1.5948345211303e-09,0.03185875,0.045,0.061,2.67948147895102e-05
ENPP4,1.59959489504895e-09,-0.019579596,0.071,0.109,2.68747938317174e-05
UBR7,1.60341122939024e-09,-0.06627153,0.033,0.073,2.69389120649854e-05
BUD13,1.60867611154284e-09,-0.078375238,0.03,0.068,2.70273673500313e-05
RRM1,1.61753215504347e-09,-0.094464961,0.026,0.068,2.71761577368853e-05
HGH1,1.62508938967869e-09,-0.033511746,0.034,0.065,2.73031268359918e-05
WDR83,1.63702758742624e-09,-0.062609833,0.03,0.065,2.75037004963482e-05
HSD17B7,1.65784434988784e-09,-0.050772217,0.038,0.074,2.78534429224656e-05
JARID2,1.65928479609552e-09,-0.0781849,0.073,0.126,2.78776438592009e-05
TAF6L,1.67111176738961e-09,-0.040085792,0.032,0.061,2.80763488039129e-05
DCLRE1C,1.67342044355228e-09,-0.124740838,0.032,0.081,2.81151368721218e-05
LMO4,1.67416961303002e-09,-0.004097915,0.065,0.093,2.81277236685174e-05
ARHGAP27,1.6780883871107e-09,-0.167275481,0.057,0.132,2.81935629918469e-05
FAM91A1,1.68352774497934e-09,0.023323557,0.044,0.061,2.82849496433979e-05
CGAS,1.68728821639305e-09,-0.02316138,0.039,0.068,2.83481293236196e-05
AGPS,1.68997075641091e-09,0.061348954,0.051,0.06,2.83931986784597e-05
CRYL1,1.69963416093704e-09,-0.041975121,0.036,0.069,2.85555535379032e-05
CEP63,1.73249402574087e-09,-0.007646778,0.052,0.075,2.91076321264724e-05
ABRAXAS1,1.73939414133772e-09,-0.027341111,0.045,0.077,2.9223560968615e-05
PIGBOS1,1.74256316570047e-09,-0.000295392,0.031,0.053,2.92768037469337e-05
UTP18,1.74505602624435e-09,-0.11624481,0.052,0.107,2.93186862969314e-05
YPEL1,1.75334504033846e-09,-0.023457853,0.037,0.063,2.94579500227265e-05
DPH2,1.76139159847481e-09,-0.051264191,0.028,0.057,2.95931402459753e-05
COTL1,1.76292334792666e-09,-0.009210822,0.292,0.366,2.96188751685159e-05
RBPJ,1.76812586822236e-09,-0.042403313,0.068,0.114,2.97062827120039e-05
TMEM260,1.78236977448305e-09,-0.037796047,0.028,0.053,2.99455945810897e-05
ETV6,1.7835107000074e-09,-0.061652756,0.046,0.083,2.99647632708244e-05
ADCK2,1.78662298091536e-09,-0.117800459,0.032,0.08,3.00170527023589e-05
RPL15,1.78944646888505e-09,0.315962518,0.976,0.971,3.00644901237378e-05
ANKRD54,1.79145467900933e-09,-0.142958209,0.029,0.081,3.00982300620357e-05
ACTR5,1.793584419992e-09,-0.053286354,0.03,0.061,3.01340118402857e-05
DEDD,1.81036951362114e-09,-0.069347897,0.057,0.104,3.04160181983487e-05
ZBTB48,1.81725294458996e-09,-0.114781391,0.024,0.066,3.0531666722056e-05
MEF2A,1.82110474766422e-09,-0.050233245,0.066,0.106,3.05963808655066e-05
AL590550.1,1.82650691738549e-09,-0.07129915,0.042,0.084,3.06871427189936e-05
TRIM24,1.85223203324966e-09,-0.105295589,0.037,0.084,3.11193503906275e-05
MED13L,1.87931776791101e-09,-0.038769254,0.051,0.087,3.15744178186729e-05
MAPK3,1.88055930070497e-09,-0.117971387,0.032,0.08,3.15952768111443e-05
NSMCE2,1.91004895233279e-09,-0.009525833,0.033,0.054,3.20907324481432e-05
WDR41,1.92719941233386e-09,-0.087159345,0.031,0.073,3.23788773266212e-05
EPM2AIP1,1.93515622935562e-09,-0.037865745,0.044,0.081,3.25125598094037e-05
DUS3L,1.93570057535746e-09,-0.041027334,0.046,0.082,3.25217053665808e-05
MAP3K7,1.9385941228569e-09,-0.004337409,0.046,0.075,3.25703198581188e-05
RNF214,1.9583309115738e-09,-0.037290744,0.043,0.076,3.29019176453514e-05
SPATA20,1.96439032751637e-09,-0.109545768,0.027,0.074,3.30037218926025e-05
GNB5,1.96661371119444e-09,-0.062327305,0.03,0.063,3.30410769617779e-05
FEM1A,1.99240602654511e-09,-0.011836265,0.034,0.058,3.34744136519844e-05
AL133415.1,2.00234022379449e-09,-0.148412567,0.07,0.135,3.36413180999713e-05
GSAP,2.0506387398311e-09,0.010147674,0.064,0.09,3.44527814679024e-05
SPNS3,2.0507517810108e-09,0.024356768,0.047,0.064,3.44546806727625e-05
AKTIP,2.07199670468161e-09,-0.073059543,0.027,0.063,3.48116166353558e-05
HIRA,2.08198649638766e-09,-0.156893881,0.017,0.072,3.4979455125809e-05
CBX1,2.09672969187372e-09,-0.030964635,0.074,0.114,3.52271555531703e-05
SACS,2.10654615668779e-09,-0.031523932,0.034,0.062,3.53920819785116e-05
RUFY2,2.10736470915966e-09,0.013799772,0.039,0.057,3.54058344785915e-05
THOC6,2.10859748375995e-09,-0.038527292,0.043,0.074,3.54265463246509e-05
REEP3,2.11368122277405e-09,0.003532297,0.053,0.08,3.55119582238268e-05
SNX15,2.12651831640064e-09,-0.071097361,0.067,0.119,3.57276342338471e-05
UBN2,2.13923477262969e-09,-0.023564399,0.039,0.069,3.59412834149514e-05
MT1E,2.1502762431885e-09,-0.15368716,0.146,0.233,3.612679116181e-05
GOLT1B,2.20055471083239e-09,-0.051989884,0.056,0.097,3.69715196966949e-05
AC100810.1,2.2049468516786e-09,-0.024656344,0.045,0.074,3.70453120550522e-05
INTS3,2.20531787040644e-09,0.001144966,0.05,0.076,3.70515455406986e-05
PTCD3,2.21830492992819e-09,-0.022243496,0.052,0.083,3.72697411277236e-05
PPIL3,2.25790284236339e-09,-0.041777481,0.028,0.056,3.79350256545473e-05
MRPL1,2.26512091526788e-09,0.037188928,0.049,0.064,3.80562964974156e-05
TRIM5,2.27574131614476e-09,-0.101456349,0.026,0.067,3.82347298525482e-05
ZNF143,2.27916390575937e-09,0.000543081,0.043,0.072,3.82922327806631e-05
MED13,2.291581029317e-09,0.027240044,0.049,0.068,3.85008528735549e-05
NHEJ1,2.29178827051399e-09,-0.028265376,0.03,0.057,3.85043347329055e-05
NVL,2.2967114456585e-09,-0.089810187,0.031,0.072,3.85870489985085e-05
SMG5,2.32475019523811e-09,-0.015104532,0.057,0.092,3.90581280301954e-05
CRELD1,2.36460863678197e-09,-0.077801818,0.047,0.096,3.97277897065739e-05
SPIN1,2.4048434538945e-09,-0.021810313,0.042,0.072,4.04037748688815e-05
SAP130,2.41128960175348e-09,-0.079438354,0.037,0.076,4.05120765990602e-05
DVL2,2.41500698349084e-09,-0.086977928,0.027,0.068,4.05745323296296e-05
ALAD,2.42257900292198e-09,-0.086809665,0.027,0.066,4.07017498280921e-05
IPO7,2.46001894337289e-09,0.108296806,0.104,0.109,4.13307782676078e-05
CWF19L1,2.49783350398828e-09,-0.073911579,0.037,0.078,4.19661007005071e-05
COA1,2.51396779704411e-09,-0.00832743,0.07,0.105,4.22371729581382e-05
STX2,2.55453855375683e-09,-0.071785963,0.048,0.088,4.29188022416685e-05
FBXL20,2.57872837959275e-09,0.019005657,0.052,0.075,4.33252155055377e-05
RGP1,2.65674875145452e-09,-0.032676405,0.027,0.051,4.46360357731874e-05
HAGHL,2.72100408001046e-09,-0.016036906,0.029,0.05,4.57155895482558e-05
CCDC102A,2.74585553601596e-09,-0.180645001,0.03,0.087,4.61331188606042e-05
MAP3K8,2.78057958444141e-09,0.03404627,0.142,0.177,4.67165175982001e-05
H1FX,2.78455427300678e-09,-0.001043676,0.456,0.548,4.67832963407868e-05
UNG,2.86549656129132e-09,-0.068230508,0.035,0.069,4.81432077262555e-05
SLC1A5,2.87117081318643e-09,-0.103625782,0.033,0.079,4.82385408323453e-05
ZNF138,2.88062933972374e-09,-0.033964578,0.03,0.058,4.83974535366985e-05
EMC2,2.88823591783614e-09,-0.036254175,0.033,0.063,4.8525251655565e-05
DCAF12,2.89667456734772e-09,-0.026733751,0.041,0.069,4.86670294060091e-05
NFKBIL1,2.89772661068378e-09,0.019120808,0.042,0.059,4.86847047860982e-05
PPP1R8,2.93221476128215e-09,-0.017843591,0.033,0.06,4.92641402043014e-05
HIRIP3,2.93251734683990e-09,-0.019228699,0.042,0.07,4.92692239442571e-05
FN3KRP,2.94866972884078e-09,-0.093203605,0.022,0.063,4.9540600114254e-05
ZNF699,2.95147043468242e-09,0.01274785,0.05,0.072,4.95876547730993e-05
PLCB1,2.96876221369549e-09,0.163626774,0.115,0.109,4.98781739522979e-05
PARP6,2.97422087644395e-09,-0.127990458,0.05,0.106,4.99698849451349e-05
AC022075.1,2.97757756547425e-09,-0.007823539,0.036,0.059,5.00262806775328e-05
EEA1,2.98738974538286e-09,-0.080969555,0.077,0.125,5.01911351121775e-05
TLK2,3.00234807389015e-09,-0.042479125,0.034,0.064,5.04424499894285e-05
CEP250,3.00974584143926e-09,-0.06717449,0.051,0.097,5.0566739882021e-05
LANCL1,3.0524770547333e-09,-0.042965733,0.044,0.075,5.12846669965742e-05
GCC1,3.0892564392012e-09,-0.062194781,0.023,0.057,5.19025974350193e-05
QSOX1,3.12774862249438e-09,-0.110915594,0.043,0.094,5.25493046065282e-05
YIPF6,3.14987533799319e-09,-0.01705603,0.03,0.052,5.29210555536236e-05
KLC1,3.15957362040407e-09,-0.018831168,0.091,0.137,5.30839963964088e-05
DHRS13,3.17610260345955e-09,0.033027824,0.054,0.074,5.33616998407238e-05
ZNF107,3.19694843821729e-09,-0.004626287,0.049,0.076,5.37119307104887e-05
FAM160B1,3.22158408571988e-09,0.006595842,0.088,0.126,5.41258342241797e-05
EIF2B2,3.23591902683007e-09,-0.075372026,0.041,0.087,5.43666755697719e-05
PCED1A,3.24579995034605e-09,-0.046671615,0.06,0.097,5.4532684965764e-05
NIPAL3,3.25125152611008e-09,-0.023325436,0.058,0.089,5.46242768901755e-05
MRPL58,3.26544642316033e-09,-0.011245345,0.048,0.073,5.48627653555167e-05
EEF1AKNMT,3.31755202221543e-09,-0.109461227,0.025,0.064,5.57381915252414e-05
RAB3GAP2,3.32056082574653e-09,0.005365746,0.061,0.087,5.57887424333675e-05
SHPRH,3.35056081399851e-09,-0.094637007,0.066,0.117,5.6292772235989e-05
MAGED1,3.35848394954277e-09,-0.042761603,0.035,0.065,5.64258888362681e-05
PLIN2,3.37231065533303e-09,0.055812903,0.084,0.103,5.66581913202502e-05
CEBPG,3.38797713638348e-09,-0.012258603,0.07,0.102,5.69214038683788e-05
VPS18,3.39043504920615e-09,-0.092135422,0.02,0.059,5.69626992617126e-05
ASB6,3.42830705728074e-09,0.018941908,0.053,0.079,5.75989868693738e-05
PGGHG,3.46523444604996e-09,-0.066849279,0.043,0.079,5.82194039280854e-05
ZNF160,3.47911074452112e-09,0.005419725,0.066,0.097,5.84525396186993e-05
CTDP1,3.48668876525275e-09,-0.050639542,0.051,0.096,5.85798579450115e-05
PNPT1,3.49079970459755e-09,-0.060056231,0.036,0.068,5.86489258369435e-05
ZNF808,3.54497197096483e-09,0.004692917,0.074,0.102,5.955907408418e-05
ZNF267,3.59167199155319e-09,-0.018262986,0.061,0.093,6.03436811300851e-05
TTC31,3.62162357781293e-09,-0.085564232,0.033,0.076,6.08468977308351e-05
CDC23,3.62414514821342e-09,-0.058508324,0.025,0.058,6.08892626351337e-05
PCGF1,3.64413961005192e-09,-0.03340467,0.037,0.068,6.12251895884823e-05
OTUD3,3.65916180064207e-09,-0.035404571,0.023,0.05,6.14775774125875e-05
VPS35L,3.68425593079662e-09,-0.025979257,0.038,0.067,6.1899183893314e-05
DCTPP1,3.68554772428988e-09,-0.03754236,0.055,0.09,6.19208873157942e-05
DNAJB12,3.68700192808255e-09,-0.108872404,0.053,0.111,6.19453193937148e-05
FABP5,3.70842267288792e-09,-0.075738972,0.043,0.089,6.230520932719e-05
RSPRY1,3.72877765743581e-09,-0.105823276,0.034,0.081,6.2647193422579e-05
PLA2G12A,3.73465119971159e-09,-0.031031162,0.034,0.062,6.27458748063544e-05
MAGEF1,3.7367914334539e-09,-0.05721878,0.027,0.058,6.2781832873459e-05
ZNF280D,3.78500178018356e-09,-0.024781086,0.05,0.083,6.35918149088639e-05
TMEM94,3.80428551539403e-09,-0.037491846,0.033,0.064,6.39158009441351e-05
NCAPD3,3.81809640074361e-09,-0.025692301,0.048,0.083,6.41478376288934e-05
XPNPEP3,3.87164497033689e-09,-0.012937637,0.028,0.051,6.504750714663e-05
WDR5,3.93403748474504e-09,-0.083494328,0.041,0.084,6.60957637812015e-05
DHRS1,3.95798799489234e-09,-0.070310823,0.031,0.068,6.64981563021861e-05
DLGAP4,3.98016283167939e-09,0.046304386,0.059,0.076,6.68707157350454e-05
BMT2,4.02826995855678e-09,0.013997066,0.053,0.078,6.76789635737125e-05
TMEM9,4.03294056045706e-09,-0.102474886,0.029,0.069,6.77574343562391e-05
CLASP2,4.05057108036363e-09,0.056169945,0.057,0.074,6.80536447211893e-05
FAM210B,4.05276024760951e-09,-0.019656544,0.035,0.063,6.80904249200875e-05
MYO5A,4.06165735120101e-09,-0.019419804,0.054,0.084,6.82399051575282e-05
TAF1,4.10525445639284e-09,-0.0129081,0.049,0.076,6.89723801218561e-05
SMYD3,4.11739114534599e-09,-0.053071207,0.046,0.081,6.91762886329579e-05
CSNK1G1,4.12516374880167e-09,-0.057487443,0.037,0.072,6.93068761436169e-05
NACC1,4.19221872948514e-09,-0.164886197,0.022,0.072,7.04334668740798e-05
ABCC5,4.19687521178965e-09,-0.063978493,0.026,0.058,7.05117004332778e-05
H6PD,4.21152772725869e-09,0.058225324,0.041,0.052,7.07578773456733e-05
DDN-AS1,4.22926462984298e-09,-0.175064089,0.015,0.071,7.10558750459919e-05
AUH,4.23446006268457e-09,0.028853484,0.054,0.071,7.11431635131635e-05
DIAPH2,4.26873987572959e-09,0.017033515,0.071,0.093,7.17190986521329e-05
HDGFL3,4.35310736575006e-09,-0.025118631,0.06,0.095,7.31365568519668e-05
PRKAB1,4.35330988742498e-09,-0.100216936,0.026,0.071,7.31399594186272e-05
ABHD13,4.38655194166146e-09,-0.039551938,0.056,0.093,7.36984591718542e-05
PPOX,4.4512486818542e-09,-0.116962151,0.032,0.074,7.47854291038324e-05
KIF3B,4.47674203526309e-09,-0.031138675,0.032,0.058,7.52137429344552e-05
MAPK8IP3,4.47925518487651e-09,0.01383254,0.051,0.073,7.52559663611103e-05
PIK3AP1,4.48039575900236e-09,0.040123123,0.042,0.06,7.52751291469987e-05
GFPT1,4.49483299613309e-09,0.036910102,0.061,0.081,7.55176891680321e-05
YTHDC2,4.50522481423153e-09,-0.068928306,0.058,0.107,7.5692282103904e-05
SMIM20,4.53917313718461e-09,0.038492422,0.072,0.089,7.62626478778387e-05
AGPAT2,4.56033675611938e-09,-0.020130553,0.034,0.058,7.66182178395617e-05
PCNX4,4.5618170481929e-09,-0.058532907,0.061,0.102,7.66430882266889e-05
SLC39A3,4.56199259873214e-09,-0.081795869,0.05,0.099,7.66460376512987e-05
BAG5,4.57129807545058e-09,-0.038907596,0.083,0.128,7.68023789656451e-05
NDST2,4.62269466774361e-09,-0.069921255,0.041,0.081,7.76658931127604e-05
MTX2,4.64561432886912e-09,-0.047769461,0.024,0.051,7.805096633933e-05
DDIT3,4.67371628343186e-09,-0.165903383,0.067,0.135,7.85231072779386e-05
TYK2,4.67829765693905e-09,-0.080689457,0.054,0.103,7.86000789342329e-05
CIRBP,4.67868612539348e-09,-0.181640152,0.661,0.813,7.86066055927359e-05
FASTKD1,4.68491285539689e-09,-0.08717181,0.019,0.059,7.87112208835232e-05
EMSY,4.71389351583753e-09,-0.020192762,0.054,0.084,7.91981249595863e-05
CAPN10,4.76880254879043e-09,-0.165156643,0.042,0.103,8.0120651622228e-05
ZNF37A,4.80876861076774e-09,0.044570348,0.041,0.052,8.07921214295089e-05
PTCH1,4.83882652570238e-09,0.013001221,0.048,0.074,8.12971244583257e-05
ZNF281,4.86129945968989e-09,-0.084457077,0.045,0.09,8.16746922222499e-05
NOC4L,4.93119599867917e-09,-0.07815217,0.031,0.068,8.28490239738088e-05
PIP5K1C,4.9847833424945e-09,-0.063232178,0.035,0.069,8.37493449372501e-05
RFNG,5.07711049196061e-09,-0.047802735,0.037,0.069,8.53005333754303e-05
MBNL3,5.07771628851364e-09,0.00662066,0.042,0.065,8.53107113633177e-05
UBAP2,5.10568188174373e-09,0.016929818,0.04,0.057,8.57805612951763e-05
PRCP,5.11110504536933e-09,-0.137334758,0.045,0.105,8.58716758672501e-05
DDAH2,5.11984778817149e-09,0.015773633,0.045,0.069,8.60185626890692e-05
ELP6,5.13404579597668e-09,-0.009747701,0.061,0.097,8.62571034182042e-05
ZNF33B,5.14124836450618e-09,-0.012384007,0.038,0.063,8.63781137720684e-05
NSF,5.1814526141505e-09,-0.049423322,0.041,0.076,8.70535853703426e-05
LITAF,5.25955273021738e-09,-0.44710747,0.683,0.872,8.83657454203823e-05
ZNF75A,5.27655029646765e-09,-0.025863138,0.039,0.065,8.8651321530953e-05
COG7,5.29353478661604e-09,0.029753109,0.04,0.054,8.89366779499362e-05
FLYWCH1,5.30023544699886e-09,-0.061629332,0.024,0.058,8.90492557450278e-05
BABAM2,5.32864787861833e-09,0.031209371,0.046,0.062,8.95266130086666e-05
NIF3L1,5.32866727627669e-09,-0.068709955,0.02,0.053,8.95269389087246e-05
ZFYVE16,5.42218613638164e-09,-0.00613896,0.034,0.056,9.10981492773479e-05
MVK,5.5243528307086e-09,-0.029692761,0.029,0.055,9.28146519087352e-05
ZNF236,5.53200749229956e-09,-0.007879565,0.033,0.058,9.2943257878125e-05
SLC33A1,5.6036765852278e-09,-0.051047741,0.037,0.072,9.41473703084123e-05
TNRC6A,5.60526016355318e-09,0.076628062,0.071,0.082,9.4173976007857e-05
ZNF330,5.74723143037065e-09,-0.011257636,0.044,0.068,9.65592352616572e-05
USP32,5.75183732149887e-09,-0.039993069,0.024,0.052,9.66366188385026e-05
TBC1D13,5.84721083346108e-09,-0.081595915,0.022,0.058,9.82389892129796e-05
BICRAL,5.90364289699495e-09,-0.124687221,0.05,0.102,9.91871043124121e-05
PACSIN2,5.90393053262923e-09,-0.082623027,0.023,0.055,9.91919368787037e-05
DDX1,5.94055875258503e-09,0.065382607,0.059,0.073,9.98073276021811e-05
TBCK,5.97350840800183e-09,-0.013707154,0.044,0.073,0.000100361
CCDC66,5.99905543885577e-09,0.026591801,0.063,0.086,0.00010079
TMEM80,6.00891994395336e-09,-0.043773693,0.04,0.072,0.000100956
ATG101,6.0564674340248e-09,-0.124879288,0.05,0.107,0.000101755
ATP6V1D,6.07687575106640e-09,-0.049229948,0.043,0.08,0.000102098
TNRC6C,6.14864727600439e-09,0.064393208,0.063,0.077,0.000103303
ELOA,6.18808812700033e-09,-0.039927892,0.054,0.092,0.000103966
DDX5,6.19224292361587e-09,-0.28663895,0.913,0.963,0.000104036
DMWD,6.24542096242823e-09,-0.101435322,0.036,0.089,0.000104929
MIS12,6.27724268624789e-09,-0.027705932,0.03,0.055,0.000105464
CSE1L,6.30025066144778e-09,-0.007244083,0.035,0.057,0.000105851
GTF3C3,6.31350095756156e-09,-0.055818162,0.031,0.062,0.000106073
ARHGAP12,6.44763772674922e-09,-0.016011732,0.053,0.083,0.000108327
ABCB8,6.45095959456265e-09,-0.04747181,0.042,0.077,0.000108383
SLC12A7,6.48550424573719e-09,-0.07096573,0.052,0.094,0.000108963
LACTB,6.59438428525897e-09,-0.056433127,0.033,0.067,0.000110792
CLK4,6.63285092258457e-09,0.027322728,0.076,0.111,0.000111439
UXS1,6.64219824126086e-09,-0.034011282,0.036,0.064,0.000111596
SLC9A9,6.69833921307742e-09,-0.038880781,0.041,0.07,0.000112539
TMEM11,6.72749538725475e-09,0.008682628,0.05,0.072,0.000113029
BBIP1,6.74556586619347e-09,-0.047261872,0.053,0.092,0.000113332
PDE4DIP,6.78251052183852e-09,-0.084113405,0.035,0.073,0.000113953
CEP295,6.79690288646785e-09,-0.029674836,0.026,0.051,0.000114195
RBM15,6.88442465920107e-09,-0.071711083,0.044,0.084,0.000115665
ATF1,6.95485827321182e-09,-0.05908863,0.073,0.12,0.000116849
COQ7,6.95504036974094e-09,-0.091247758,0.033,0.075,0.000116852
UFSP2,7.03047078532791e-09,-0.037169714,0.061,0.101,0.000118119
AIFM1,7.12118514561563e-09,-0.063342564,0.034,0.073,0.000119643
ACBD3,7.19887231241399e-09,0.028436704,0.088,0.116,0.000120948
